Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM	Total_RNA_Reads
2171-01_14	Consensus_4	5.1596093	4.9837546	705	9.468774	764	23	0.030104712	1157873.5	908378.5	22418214
2171-01_14	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	22418214
2171-01_14	Consensus_5	0	0	0	0	728	0	0	0	0	22418214
2171-01_14	Consensus_6	0	0	0	0	745	0	0	0	0	22418214
2171-01_14	Consensus_7	0	0	0	0	716	0	0	0	0	22418214
2171-01_14	Consensus_8	0	0	0	0	700	0	0	0	0	22418214
2171-01_14	Consensus_9	0	0	0	0	825	0	0	0	0	22418214
2171-01_14	Consensus_10	0	0	0	0	796	0	0	0	0	22418214
2171-01_15	Consensus_1	0	0	0	0	691	0	0	0	0	21803614
2171-01_15	Consensus_2	0	0	0	0	710	0	0	0	0	21803614
2171-01_15	Consensus_3	0	0	0	0	744	0	0	0	0	21803614
2171-01_15	S129C40_011191_vs01_27	1.905728	1.6891534	647	6.9361444	988	12	0.012145749	148118.89	117046.24	21803614
2171-01_15	Consensus_4	16.776873	17.162455	698	33.070847	764	70	0.09162304	1117354.1	882953.56	21803614
2171-01_15	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	21803614
2171-01_15	Consensus_5	0	0	0	0	728	0	0	0	0	21803614
2171-01_15	Consensus_6	0	0	0	0	745	0	0	0	0	21803614
2171-01_15	Consensus_7	0	0	0	0	716	0	0	0	0	21803614
2171-01_15	Consensus_8	0	0	0	0	700	0	0	0	0	21803614
2171-01_15	Consensus_9	0	0	0	0	825	0	0	0	0	21803614
2171-01_15	Consensus_10	0	0	0	0	796	0	0	0	0	21803614
2171-01_16	Consensus_1	0	0	0	0	691	0	0	0	0	30205086
2171-01_16	Consensus_2	0	0	0	0	710	0	0	0	0	30205086
2171-01_16	Consensus_3	0	0	0	0	744	0	0	0	0	30205086
2171-01_16	S129C40_011191_vs01_27	11.152744	10.056878	671	198.715	988	67	0.06781376	139534.5	110043.86	30205086
2171-01_16	Consensus_4	99.356674	100.93321	741	1206.5758	764	419	0.5484293	1128455.4	889956.2	30205086
2171-01_16	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	30205086
2171-01_16	Consensus_5	0	0	0	0	728	0	0	0	0	30205086
2171-01_16	Consensus_6	0	0	0	0	745	0	0	0	0	30205086
2171-01_16	Consensus_7	0	0	0	0	716	0	0	0	0	30205086
2171-01_16	Consensus_8	0	0	0	0	700	0	0	0	0	30205086
2171-01_16	Consensus_9	0	0	0	0	825	0	0	0	0	30205086
2171-01_16	Consensus_10	0	0	0	0	796	0	0	0	0	30205086
2171-01_17	Consensus_1	0	0	0	0	691	0	0	0	0	9032494
2171-01_17	Consensus_2	0	0	0	0	710	0	0	0	0	9032494
2171-01_17	Consensus_3	0	0	0	0	744	0	0	0	0	9032494
2171-01_17	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9032494
2171-01_17	Consensus_4	0	0	0	0	764	0	0	0	0	9032494
2171-01_17	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9032494
2171-01_17	Consensus_5	0	0	0	0	728	0	0	0	0	9032494
2171-01_17	Consensus_6	0	0	0	0	745	0	0	0	0	9032494
2171-01_17	Consensus_7	0	0	0	0	716	0	0	0	0	9032494
2171-01_17	Consensus_8	0	0	0	0	700	0	0	0	0	9032494
2171-01_17	Consensus_9	0	0	0	0	825	0	0	0	0	9032494
2171-01_17	Consensus_10	0	0	0	0	796	0	0	0	0	9032494
2171-01_18	Consensus_1	0	0	0	0	691	0	0	0	0	1961032
2171-01_18	Consensus_2	0	0	0	0	710	0	0	0	0	1961032
2171-01_18	Consensus_3	0	0	0	0	744	0	0	0	0	1961032
2171-01_18	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1961032
2171-01_18	Consensus_4	0	0	0	0	764	0	0	0	0	1961032
2171-01_18	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1961032
2171-01_18	Consensus_5	0	0	0	0	728	0	0	0	0	1961032
2171-01_18	Consensus_6	0	0	0	0	745	0	0	0	0	1961032
2171-01_18	Consensus_7	0	0	0	0	716	0	0	0	0	1961032
2171-01_18	Consensus_8	0	0	0	0	700	0	0	0	0	1961032
2171-01_18	Consensus_9	0	0	0	0	825	0	0	0	0	1961032
2171-01_18	Consensus_10	0	0	0	0	796	0	0	0	0	1961032
2171-01_19	Consensus_1	0	0	0	0	691	0	0	0	0	11479534
2171-01_19	Consensus_2	0	0	0	0	710	0	0	0	0	11479534
2171-01_19	Consensus_3	0	0	0	0	744	0	0	0	0	11479534
2171-01_19	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11479534
2171-01_19	Consensus_4	0	0	0	0	764	0	0	0	0	11479534
2171-01_19	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11479534
2171-01_19	Consensus_5	0	0	0	0	728	0	0	0	0	11479534
2171-01_19	Consensus_6	0	0	0	0	745	0	0	0	0	11479534
2171-01_19	Consensus_7	0	0	0	0	716	0	0	0	0	11479534
2171-01_19	Consensus_8	0	0	0	0	700	0	0	0	0	11479534
2171-01_19	Consensus_9	0	0	0	0	825	0	0	0	0	11479534
2171-01_19	Consensus_10	0	0	0	0	796	0	0	0	0	11479534
2171-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	20137170
2171-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	20137170
2171-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	20137170
2171-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	20137170
2171-01_2	Consensus_4	1.4169381	1.3592057	327	2.5762868	764	6	0.007853403	1308900.5	1000000	20137170
2171-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	20137170
2171-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	20137170
2171-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	20137170
2171-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	20137170
2171-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	20137170
2171-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	20137170
2171-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	20137170
2171-01_20	Consensus_1	0	0	0	0	691	0	0	0	0	1607718
2171-01_20	Consensus_2	0	0	0	0	710	0	0	0	0	1607718
2171-01_20	Consensus_3	0	0	0	0	744	0	0	0	0	1607718
2171-01_20	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1607718
2171-01_20	Consensus_4	2.931596	2.935018	300	9.009995	764	12	0.015706806	1308900.5	1000000	1607718
2171-01_20	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1607718
2171-01_20	Consensus_5	0	0	0	0	728	0	0	0	0	1607718
2171-01_20	Consensus_6	0	0	0	0	745	0	0	0	0	1607718
2171-01_20	Consensus_7	0	0	0	0	716	0	0	0	0	1607718
2171-01_20	Consensus_8	0	0	0	0	700	0	0	0	0	1607718
2171-01_20	Consensus_9	0	0	0	0	825	0	0	0	0	1607718
2171-01_20	Consensus_10	0	0	0	0	796	0	0	0	0	1607718
2171-01_21	Consensus_1	0	0	0	0	691	0	0	0	0	10838682
2171-01_21	Consensus_2	0	0	0	0	710	0	0	0	0	10838682
2171-01_21	Consensus_3	0	0	0	0	744	0	0	0	0	10838682
2171-01_21	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10838682
2171-01_21	Consensus_4	0	0	0	0	764	0	0	0	0	10838682
2171-01_21	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10838682
2171-01_21	Consensus_5	0	0	0	0	728	0	0	0	0	10838682
2171-01_21	Consensus_6	0	0	0	0	745	0	0	0	0	10838682
2171-01_21	Consensus_7	0	0	0	0	716	0	0	0	0	10838682
2171-01_21	Consensus_8	0	0	0	0	700	0	0	0	0	10838682
2171-01_21	Consensus_9	0	0	0	0	825	0	0	0	0	10838682
2171-01_21	Consensus_10	0	0	0	0	796	0	0	0	0	10838682
2171-01_22	Consensus_1	0	0	0	0	691	0	0	0	0	9811624
2171-01_22	Consensus_2	0	0	0	0	710	0	0	0	0	9811624
2171-01_22	Consensus_3	0	0	0	0	744	0	0	0	0	9811624
2171-01_22	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9811624
2171-01_22	Consensus_4	0	0	0	0	764	0	0	0	0	9811624
2171-01_22	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9811624
2171-01_22	Consensus_5	0	0	0	0	728	0	0	0	0	9811624
2171-01_22	Consensus_6	0	0	0	0	745	0	0	0	0	9811624
2171-01_22	Consensus_7	0	0	0	0	716	0	0	0	0	9811624
2171-01_22	Consensus_8	0	0	0	0	700	0	0	0	0	9811624
2171-01_22	Consensus_9	0	0	0	0	825	0	0	0	0	9811624
2171-01_22	Consensus_10	0	0	0	0	796	0	0	0	0	9811624
2171-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	24518100
2171-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	24518100
2171-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	24518100
2171-01_3	S129C40_011191_vs01_27	0.37947494	0.3148148	301	0.43647188	988	3	0.003036437	97949.586	76512.22	24518100
2171-01_3	Consensus_4	6.762215	6.6913357	606	23.127705	764	28	0.036649216	1182232.8	923487.8	24518100
2171-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	24518100
2171-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	24518100
2171-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	24518100
2171-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	24518100
2171-01_3	Consensus_8	0	0	0	0	700	0	0	0	0	24518100
2171-01_3	Consensus_9	0	0	0	0	825	0	0	0	0	24518100
2171-01_3	Consensus_10	0	0	0	0	796	0	0	0	0	24518100
2171-01_4	Consensus_1	0	0	0	0	691	0	0	0	0	30957936
2171-01_4	Consensus_2	0	0	0	0	710	0	0	0	0	30957936
2171-01_4	Consensus_3	0	0	0	0	744	0	0	0	0	30957936
2171-01_4	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	30957936
2171-01_4	Consensus_4	1.2149837	1.1552347	393	1.519775	764	5	0.006544503	1308900.5	1000000	30957936
2171-01_4	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	30957936
2171-01_4	Consensus_5	0	0	0	0	728	0	0	0	0	30957936
2171-01_4	Consensus_6	0	0	0	0	745	0	0	0	0	30957936
2171-01_4	Consensus_7	0	0	0	0	716	0	0	0	0	30957936
2171-01_4	Consensus_8	0	0	0	0	700	0	0	0	0	30957936
2171-01_4	Consensus_9	0	0	0	0	825	0	0	0	0	30957936
2171-01_4	Consensus_10	0	0	0	0	796	0	0	0	0	30957936
2171-01_5	Consensus_1	0	0	0	0	691	0	0	0	0	22117686
2171-01_5	Consensus_2	0	0	0	0	710	0	0	0	0	22117686
2171-01_5	Consensus_3	0	0	0	0	744	0	0	0	0	22117686
2171-01_5	S129C40_011191_vs01_27	0.23031026	0.20238096	299	0.17747922	988	2	0.002024292	168690.95	133941.05	22117686
2171-01_5	Consensus_4	1.9299674	1.8718412	654	1.8596877	764	10	0.013089005	1090750.4	866058.6	22117686
2171-01_5	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	22117686
2171-01_5	Consensus_5	0	0	0	0	728	0	0	0	0	22117686
2171-01_5	Consensus_6	0	0	0	0	745	0	0	0	0	22117686
2171-01_5	Consensus_7	0	0	0	0	716	0	0	0	0	22117686
2171-01_5	Consensus_8	0	0	0	0	700	0	0	0	0	22117686
2171-01_5	Consensus_9	0	0	0	0	825	0	0	0	0	22117686
2171-01_5	Consensus_10	0	0	0	0	796	0	0	0	0	22117686
2171-01_6	Consensus_1	0	0	0	0	691	0	0	0	0	18498134
2171-01_6	Consensus_2	0	0	0	0	710	0	0	0	0	18498134
2171-01_6	Consensus_3	0	0	0	0	744	0	0	0	0	18498134
2171-01_6	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	18498134
2171-01_6	Consensus_4	0	0	0	0	764	0	0	0	0	18498134
2171-01_6	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	18498134
2171-01_6	Consensus_5	0	0	0	0	728	0	0	0	0	18498134
2171-01_6	Consensus_6	0	0	0	0	745	0	0	0	0	18498134
2171-01_6	Consensus_7	0	0	0	0	716	0	0	0	0	18498134
2171-01_6	Consensus_8	0	0	0	0	700	0	0	0	0	18498134
2171-01_6	Consensus_9	0	0	0	0	825	0	0	0	0	18498134
2171-01_6	Consensus_10	0	0	0	0	796	0	0	0	0	18498134
2171-01_7	Consensus_1	0	0	0	0	691	0	0	0	0	19383222
2171-01_7	Consensus_2	0	0	0	0	710	0	0	0	0	19383222
2171-01_7	Consensus_3	0	0	0	0	744	0	0	0	0	19383222
2171-01_7	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	19383222
2171-01_7	Consensus_4	0.61563516	0.57761735	336	0.6154811	764	3	0.003926701	1308900.5	1000000	19383222
2171-01_7	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	19383222
2171-01_7	Consensus_5	0	0	0	0	728	0	0	0	0	19383222
2171-01_7	Consensus_6	0	0	0	0	745	0	0	0	0	19383222
2171-01_7	Consensus_7	0	0	0	0	716	0	0	0	0	19383222
2171-01_7	Consensus_8	0	0	0	0	700	0	0	0	0	19383222
2171-01_7	Consensus_9	0	0	0	0	825	0	0	0	0	19383222
2171-01_7	Consensus_10	0	0	0	0	796	0	0	0	0	19383222
2171-01_8	Consensus_1	0	0	0	0	691	0	0	0	0	11881832
2171-01_8	Consensus_2	0	0	0	0	710	0	0	0	0	11881832
2171-01_8	Consensus_3	0	0	0	0	744	0	0	0	0	11881832
2171-01_8	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11881832
2171-01_8	Consensus_4	0.93322474	0.82490975	239	1.8470836	764	4	0.005235602	1308900.5	1000000	11881832
2171-01_8	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11881832
2171-01_8	Consensus_5	0	0	0	0	728	0	0	0	0	11881832
2171-01_8	Consensus_6	0	0	0	0	745	0	0	0	0	11881832
2171-01_8	Consensus_7	0	0	0	0	716	0	0	0	0	11881832
2171-01_8	Consensus_8	0	0	0	0	700	0	0	0	0	11881832
2171-01_8	Consensus_9	0	0	0	0	825	0	0	0	0	11881832
2171-01_8	Consensus_10	0	0	0	0	796	0	0	0	0	11881832
2171-01_9	Consensus_1	0	0	0	0	691	0	0	0	0	19543604
2171-01_9	Consensus_2	0	0	0	0	710	0	0	0	0	19543604
2171-01_9	Consensus_3	0	0	0	0	744	0	0	0	0	19543604
2171-01_9	S129C40_011191_vs01_27	0.3221957	0.25132275	170	0.45759514	988	2	0.002024292	65299.727	50629.55	19543604
2171-01_9	Consensus_4	6.7947884	6.5884476	600	30.995338	764	29	0.037958115	1224455.4	949370.44	19543604
2171-01_9	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	19543604
2171-01_9	Consensus_5	0	0	0	0	728	0	0	0	0	19543604
2171-01_9	Consensus_6	0	0	0	0	745	0	0	0	0	19543604
2171-01_9	Consensus_7	0	0	0	0	716	0	0	0	0	19543604
2171-01_9	Consensus_8	0	0	0	0	700	0	0	0	0	19543604
2171-01_9	Consensus_9	0	0	0	0	825	0	0	0	0	19543604
2171-01_9	Consensus_10	0	0	0	0	796	0	0	0	0	19543604
2173-01_1	Consensus_1	0	0	0	0	691	0	0	0	0	1106746
2173-01_1	Consensus_2	0	0	0	0	710	0	0	0	0	1106746
2173-01_1	Consensus_3	0	0	0	0	744	0	0	0	0	1106746
2173-01_1	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1106746
2173-01_1	Consensus_4	0	0	0	0	764	0	0	0	0	1106746
2173-01_1	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1106746
2173-01_1	Consensus_5	0	0	0	0	728	0	0	0	0	1106746
2173-01_1	Consensus_6	0	0	0	0	745	0	0	0	0	1106746
2173-01_1	Consensus_7	0	0	0	0	716	0	0	0	0	1106746
2173-01_1	Consensus_8	0	0	0	0	700	0	0	0	0	1106746
2173-01_1	Consensus_9	0	0	0	0	825	0	0	0	0	1106746
2173-01_1	Consensus_10	0	0	0	0	796	0	0	0	0	1106746
2173-01_10	Consensus_1	0	0	0	0	691	0	0	0	0	19448348
2173-01_10	Consensus_2	0	0	0	0	710	0	0	0	0	19448348
2173-01_10	Consensus_3	0	0	0	0	744	0	0	0	0	19448348
2173-01_10	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	19448348
2173-01_10	Consensus_4	0	0	0	0	764	0	0	0	0	19448348
2173-01_10	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	19448348
2173-01_10	Consensus_5	0	0	0	0	728	0	0	0	0	19448348
2173-01_10	Consensus_6	0	0	0	0	745	0	0	0	0	19448348
2173-01_10	Consensus_7	0	0	0	0	716	0	0	0	0	19448348
2173-01_10	Consensus_8	0	0	0	0	700	0	0	0	0	19448348
2173-01_10	Consensus_9	0	0	0	0	825	0	0	0	0	19448348
2173-01_10	Consensus_10	0	0	0	0	796	0	0	0	0	19448348
2173-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	1554374
2173-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	1554374
2173-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	1554374
2173-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1554374
2173-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	1554374
2173-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1554374
2173-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	1554374
2173-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	1554374
2173-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	1554374
2173-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	1554374
2173-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	1554374
2173-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	1554374
2173-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	2567452
2173-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	2567452
2173-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	2567452
2173-01_3	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	2567452
2173-01_3	Consensus_4	0	0	0	0	764	0	0	0	0	2567452
2173-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	2567452
2173-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	2567452
2173-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	2567452
2173-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	2567452
2173-01_3	Consensus_8	0	0	0	0	700	0	0	0	0	2567452
2173-01_3	Consensus_9	0	0	0	0	825	0	0	0	0	2567452
2173-01_3	Consensus_10	0	0	0	0	796	0	0	0	0	2567452
2173-01_4	Consensus_1	0	0	0	0	691	0	0	0	0	9618712
2173-01_4	Consensus_2	0	0	0	0	710	0	0	0	0	9618712
2173-01_4	Consensus_3	0	0	0	0	744	0	0	0	0	9618712
2173-01_4	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9618712
2173-01_4	Consensus_4	0	0	0	0	764	0	0	0	0	9618712
2173-01_4	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9618712
2173-01_4	Consensus_5	0	0	0	0	728	0	0	0	0	9618712
2173-01_4	Consensus_6	0	0	0	0	745	0	0	0	0	9618712
2173-01_4	Consensus_7	0	0	0	0	716	0	0	0	0	9618712
2173-01_4	Consensus_8	0	0	0	0	700	0	0	0	0	9618712
2173-01_4	Consensus_9	0	0	0	0	825	0	0	0	0	9618712
2173-01_4	Consensus_10	0	0	0	0	796	0	0	0	0	9618712
2173-01_6	Consensus_1	0	0	0	0	691	0	0	0	0	8208470
2173-01_6	Consensus_2	0	0	0	0	710	0	0	0	0	8208470
2173-01_6	Consensus_3	0	0	0	0	744	0	0	0	0	8208470
2173-01_6	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	8208470
2173-01_6	Consensus_4	0	0	0	0	764	0	0	0	0	8208470
2173-01_6	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	8208470
2173-01_6	Consensus_5	0	0	0	0	728	0	0	0	0	8208470
2173-01_6	Consensus_6	0	0	0	0	745	0	0	0	0	8208470
2173-01_6	Consensus_7	0	0	0	0	716	0	0	0	0	8208470
2173-01_6	Consensus_8	0	0	0	0	700	0	0	0	0	8208470
2173-01_6	Consensus_9	0	0	0	0	825	0	0	0	0	8208470
2173-01_6	Consensus_10	0	0	0	0	796	0	0	0	0	8208470
2173-01_7	Consensus_1	0	0	0	0	691	0	0	0	0	11353280
2173-01_7	Consensus_2	0	0	0	0	710	0	0	0	0	11353280
2173-01_7	Consensus_3	0	0	0	0	744	0	0	0	0	11353280
2173-01_7	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11353280
2173-01_7	Consensus_4	0	0	0	0	764	0	0	0	0	11353280
2173-01_7	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11353280
2173-01_7	Consensus_5	0	0	0	0	728	0	0	0	0	11353280
2173-01_7	Consensus_6	0	0	0	0	745	0	0	0	0	11353280
2173-01_7	Consensus_7	0	0	0	0	716	0	0	0	0	11353280
2173-01_7	Consensus_8	0	0	0	0	700	0	0	0	0	11353280
2173-01_7	Consensus_9	0	0	0	0	825	0	0	0	0	11353280
2173-01_7	Consensus_10	0	0	0	0	796	0	0	0	0	11353280
2173-01_8	Consensus_1	0	0	0	0	691	0	0	0	0	9392936
2173-01_8	Consensus_2	0	0	0	0	710	0	0	0	0	9392936
2173-01_8	Consensus_3	0	0	0	0	744	0	0	0	0	9392936
2173-01_8	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9392936
2173-01_8	Consensus_4	0	0	0	0	764	0	0	0	0	9392936
2173-01_8	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9392936
2173-01_8	Consensus_5	0	0	0	0	728	0	0	0	0	9392936
2173-01_8	Consensus_6	0	0	0	0	745	0	0	0	0	9392936
2173-01_8	Consensus_7	0	0	0	0	716	0	0	0	0	9392936
2173-01_8	Consensus_8	0	0	0	0	700	0	0	0	0	9392936
2173-01_8	Consensus_9	0	0	0	0	825	0	0	0	0	9392936
2173-01_8	Consensus_10	0	0	0	0	796	0	0	0	0	9392936
2173-01_9	Consensus_1	0	0	0	0	691	0	0	0	0	20848026
2173-01_9	Consensus_2	0	0	0	0	710	0	0	0	0	20848026
2173-01_9	Consensus_3	0	0	0	0	744	0	0	0	0	20848026
2173-01_9	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	20848026
2173-01_9	Consensus_4	0	0	0	0	764	0	0	0	0	20848026
2173-01_9	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	20848026
2173-01_9	Consensus_5	0	0	0	0	728	0	0	0	0	20848026
2173-01_9	Consensus_6	0	0	0	0	745	0	0	0	0	20848026
2173-01_9	Consensus_7	0	0	0	0	716	0	0	0	0	20848026
2173-01_9	Consensus_8	0	0	0	0	700	0	0	0	0	20848026
2173-01_9	Consensus_9	0	0	0	0	825	0	0	0	0	20848026
2173-01_9	Consensus_10	0	0	0	0	796	0	0	0	0	20848026
2185-01_1	Consensus_1	0	0	0	0	691	0	0	0	0	1268974
2185-01_1	Consensus_2	0	0	0	0	710	0	0	0	0	1268974
2185-01_1	Consensus_3	0	0	0	0	744	0	0	0	0	1268974
2185-01_1	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1268974
2185-01_1	Consensus_4	0	0	0	0	764	0	0	0	0	1268974
2185-01_1	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1268974
2185-01_1	Consensus_5	0	0	0	0	728	0	0	0	0	1268974
2185-01_1	Consensus_6	0	0	0	0	745	0	0	0	0	1268974
2185-01_1	Consensus_7	0	0	0	0	716	0	0	0	0	1268974
2185-01_1	Consensus_8	0	0	0	0	700	0	0	0	0	1268974
2185-01_1	Consensus_9	0	0	0	0	825	0	0	0	0	1268974
2185-01_1	Consensus_10	0	0	0	0	796	0	0	0	0	1268974
2185-01_10	Consensus_1	0	0	0	0	691	0	0	0	0	12234128
2185-01_10	Consensus_2	0	0	0	0	710	0	0	0	0	12234128
2185-01_10	Consensus_3	0	0	0	0	744	0	0	0	0	12234128
2185-01_10	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12234128
2185-01_10	Consensus_4	0	0	0	0	764	0	0	0	0	12234128
2185-01_10	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12234128
2185-01_10	Consensus_5	0	0	0	0	728	0	0	0	0	12234128
2185-01_10	Consensus_6	0	0	0	0	745	0	0	0	0	12234128
2185-01_10	Consensus_7	0	0	0	0	716	0	0	0	0	12234128
2185-01_10	Consensus_8	0	0	0	0	700	0	0	0	0	12234128
2185-01_10	Consensus_9	0	0	0	0	825	0	0	0	0	12234128
2185-01_10	Consensus_10	0	0	0	0	796	0	0	0	0	12234128
2185-01_11	Consensus_1	0	0	0	0	691	0	0	0	0	12337240
2185-01_11	Consensus_2	0	0	0	0	710	0	0	0	0	12337240
2185-01_11	Consensus_3	0	0	0	0	744	0	0	0	0	12337240
2185-01_11	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12337240
2185-01_11	Consensus_4	0	0	0	0	764	0	0	0	0	12337240
2185-01_11	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12337240
2185-01_11	Consensus_5	0	0	0	0	728	0	0	0	0	12337240
2185-01_11	Consensus_6	0	0	0	0	745	0	0	0	0	12337240
2185-01_11	Consensus_7	0	0	0	0	716	0	0	0	0	12337240
2185-01_11	Consensus_8	0	0	0	0	700	0	0	0	0	12337240
2185-01_11	Consensus_9	0	0	0	0	825	0	0	0	0	12337240
2185-01_11	Consensus_10	0	0	0	0	796	0	0	0	0	12337240
2185-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	657522
2185-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	657522
2185-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	657522
2185-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	657522
2185-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	657522
2185-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	657522
2185-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	657522
2185-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	657522
2185-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	657522
2185-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	657522
2185-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	657522
2185-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	657522
2185-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	8338674
2185-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	8338674
2185-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	8338674
2185-01_3	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	8338674
2185-01_3	Consensus_4	0	0	0	0	764	0	0	0	0	8338674
2185-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	8338674
2185-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	8338674
2185-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	8338674
2185-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	8338674
